x,alpha,beta,y
1.650997335,2.770791283,2.552978367,0.057951738
2.896335877,2.355956616,2.556701973,0.123558651
2.878208146,2.09586478,1.925312562,0.173282904
1.473030321,2.520675036,1.796719063,0.134364419
2.795029328,2.067280453,1.858861455,0.179397265
1.86463434,1.913262533,2.638755563,0.140877454
2.069434831,2.300009774,2.626779972,0.108847605
2.473044921,1.785276649,1.526080782,0.20414326
2.825307,2.289547645,1.804641398,0.178023282
1.139191972,1.939083875,1.85866592,0.188634494
2.50336466,2.12509448,1.251588206,0.222588573
1.944651018,1.711510454,2.548025763,0.165722743
2.183047849,1.094528214,2.773932625,0.168239944
1.847346287,1.12558488,1.175207895,0.198627574
1.223445167,1.146860315,1.034353974,0.325060505
2.545037836,1.812122006,2.524722324,0.155658027
1.263720716,2.067484831,2.519680661,0.111660388
2.693241732,2.928487611,2.049857753,0.118435729
2.414304779,1.693781604,2.876755945,0.14654742
1.181333179,2.323828408,2.697962022,0.067725902
1.660327258,1.324479565,1.742931224,0.243667747
1.300102554,1.712720804,1.925191398,0.21935872
2.479206767,2.39460524,1.80695709,0.176238491
2.862003929,2.504475576,2.688327842,0.10569753
2.532777864,2.453457694,2.460128949,0.117662383
2.444056505,1.182552205,2.831569637,0.157126117
1.537455626,2.728380166,2.97793584,0.040447104
2.782688467,2.278980249,2.711331495,0.118572581
1.550546961,2.519840353,1.182427441,0.255204579
1.741018241,2.130449476,2.906034577,0.099704881
2.204763691,2.716398734,1.585643377,0.176644854
2.036306298,1.811362563,2.979247762,0.133171178
2.566887852,1.848754929,2.433154767,0.158434307
1.54852524,1.242790251,2.575096106,0.207191481
1.899378218,1.936482371,1.68503855,0.22061818
2.182578268,2.976845836,1.607946365,0.149539969
1.336007858,2.039019582,1.237928972,0.292166735
1.388668429,1.47061691,1.16650531,0.319508034
1.486104591,1.949939782,1.28533234,0.286792389
2.571976261,2.030263196,2.649624355,0.136853499
2.63068254,1.910297756,2.72892694,0.140015301
1.856947098,1.49987812,2.92435111,0.162952819
1.920004392,2.93745726,1.644992029,0.135116982
1.698893658,1.693254781,2.742222344,0.155201892
2.274224797,2.619282847,1.00627746,0.267685331
2.783536905,1.921600038,2.19302371,0.164693033
2.791053851,2.079652374,1.057171899,0.185769409
1.925743941,2.128860084,1.634766727,0.213468071
1.493156323,2.112335828,2.360311842,0.128450121
2.701724588,2.964259938,2.920814064,0.060179094
2.529953502,1.181856536,2.440602557,0.158437274
2.697356,1.364548392,1.621589742,0.158101449
2.438319785,1.559077971,1.182615332,0.181233272
1.407041718,2.629129184,1.36951456,0.186877007
1.569995388,1.302180884,2.583941818,0.202112333
1.246865525,1.298171399,1.430442957,0.312628782
2.78656575,2.063649004,2.226748968,0.158562637
2.311876633,2.695492752,1.753695008,0.158385337
2.116483874,2.93718942,2.123513273,0.091432256
1.793316687,1.763783788,1.125295496,0.279478674
1.614432443,2.898762935,2.489149816,0.050570269
2.913162423,2.882650857,1.081980266,0.2244314
1.594612401,1.838495194,1.940461628,0.203983503
1.14383793,2.128494888,1.085261318,0.3211058
1.749864142,1.085876057,1.813461175,0.218823449
1.041620781,2.597137697,2.300579312,0.054653918
1.966175532,1.279307793,2.789082926,0.178370932
1.29909851,1.396456068,2.403040333,0.213996003
2.803291284,2.955606176,1.908791477,0.133176779
2.746057482,2.653802049,1.273899858,0.217415043
1.331617045,2.867520759,2.964496094,0.027189592
2.589375039,1.285025652,2.460142197,0.15999003
2.440352855,1.637294973,1.875390741,0.191101329
2.367067987,1.766736806,2.536464036,0.159321665
2.375236723,1.169474079,2.80025647,0.160433353
2.221616524,1.022077984,2.38834942,0.166953124
2.980119872,2.543727912,2.218388662,0.135285603
1.839156654,1.057847652,2.741820825,0.18791078
1.56530489,1.793675807,2.178137639,0.185173012
1.762967904,2.125384284,1.171314688,0.283353549
2.892055247,2.183507123,1.644587667,0.187120207
2.86175196,1.193203668,1.206023334,0.099272916
1.320875563,2.028575783,1.058842846,0.33636653
2.50967627,2.399288718,1.241142299,0.230103164
2.74487311,1.440269083,1.353707752,0.14986312
2.064626707,1.313092768,1.576088271,0.208027371
2.120187314,1.921497763,2.600889769,0.145414106
2.161837927,2.543382018,2.439427038,0.102277731
2.328669536,2.308236141,1.458694537,0.218457449
1.739747827,1.094852807,1.252374198,0.215380173
1.650166602,2.89729444,2.32865956,0.060333392
1.642883554,2.638662418,1.554905634,0.166193316
1.062667961,2.957225195,1.535227513,0.082499625
2.715591382,2.662217557,2.904511286,0.080616515
2.412248144,1.7658216,2.439505254,0.163844668
1.143484152,2.398160366,1.198715104,0.242492152
1.450616655,1.667227146,2.556937832,0.168280663
1.817606908,1.434956084,2.071154072,0.214092448
1.078774584,1.930875502,2.003358646,0.168325074
1.039870602,2.017781517,1.122751851,0.323799019
1.526668824,1.868070084,1.929462161,0.20154567
2.62964314,2.204277667,1.159148761,0.21673787
1.03959359,2.914213733,2.227991232,0.035355209
1.241595953,1.422363888,1.995715201,0.248364427
1.753281643,1.900010295,2.400372183,0.157270463
1.316068559,2.238129016,1.272459708,0.258821641
2.424238833,2.357674628,2.684360195,0.108760138
1.205702972,1.112330114,1.132522722,0.323990174
2.273206379,1.245996968,2.90671387,0.163294646
2.434735599,2.860374827,1.227430861,0.227057357
2.145987647,1.057365329,2.495754403,0.173317594
2.268051864,1.102503009,2.828263114,0.163117454
1.185469837,2.355657303,1.886413663,0.124770948
1.220210829,1.329138395,2.271445594,0.23468566
1.748535266,2.224683977,2.041824237,0.154021144
2.239428947,1.847749627,1.502264685,0.222557608
1.600630814,1.993550565,1.44673216,0.253464304
2.533324488,1.762303642,1.518781834,0.198971274
1.826344573,1.961254139,1.46746887,0.246128995
2.266484566,2.024053343,2.745460333,0.129746462
1.230619289,2.15742906,1.813229589,0.165843829
1.524648276,2.229642854,2.919315807,0.081618291
1.057481822,2.105990535,2.710339906,0.084033814
1.522264956,2.959998696,2.691472011,0.035821382
2.372089617,2.545484045,2.721459409,0.090508987
2.931574142,1.512197741,1.963837538,0.158467688
1.476475411,2.733716729,2.794154468,0.043990888
2.399601394,2.385778872,1.72282827,0.185395647
2.776469316,2.591464923,1.587240538,0.187807393
2.313278727,1.166278022,2.609136567,0.166836394
1.54464279,1.237488125,2.993788895,0.187436684
1.394042242,1.598143597,1.975452095,0.227145996
2.955480168,2.445387876,1.317652617,0.202247582
2.008653281,1.825220683,2.896889379,0.135941489
1.792307376,1.454685907,2.385193768,0.196089018
1.922442527,1.532855564,1.619387929,0.232539393
1.185121525,1.061013565,2.083707417,0.271147741
2.901864876,2.395818654,1.463315956,0.197450291
1.144626893,2.41028297,2.091723214,0.094507253
2.509576304,1.750553741,2.896353847,0.141814895
1.204770815,2.297979904,2.585889345,0.077279922
1.535090678,2.741593995,2.521358971,0.056916329
2.120246266,1.504288395,1.558442717,0.216900298
1.398575694,1.636317175,1.273343383,0.309483694
2.462979716,2.389530796,1.319918601,0.226086123
2.847421006,2.279642213,1.733159924,0.182749354
1.450648246,1.364425824,2.066070852,0.23695627
2.631173261,2.285341308,2.460028174,0.131500186
1.080484896,2.063950135,2.972880492,0.077446817
2.697787722,2.477384095,2.395746474,0.123285243
2.007270205,2.86212476,1.233271725,0.22313936
1.620611012,1.041737727,1.452633077,0.231827833
1.662727379,1.683222493,1.855858724,0.225335383
1.256843503,1.817616659,1.716656789,0.231890969
1.156392734,2.198828264,1.597639096,0.187095208
2.749681001,1.77076806,1.98460133,0.175431526
2.392939268,2.961403869,2.943008768,0.052016917
1.812325354,2.427014692,2.925002869,0.073485457
2.245180108,1.30424346,2.01978585,0.187586565
1.166596974,1.45670612,2.875610316,0.173339093
2.635281325,2.525950395,2.262263124,0.12854833
1.767565194,2.716625097,1.4387666,0.185049326
2.041503139,2.106059872,1.605083568,0.217089613
2.545539788,2.655987365,1.280689786,0.223655524
1.804719295,1.847466487,1.211905431,0.276057409
1.3692219,1.085973696,1.597267562,0.273903462
1.589381585,2.790467585,1.425000319,0.168172259
2.938745612,2.28003302,1.398247109,0.196221692
1.813673744,1.924547744,1.188509798,0.278619508
2.808260044,2.705620617,1.626217645,0.178952594
2.901282468,2.663040152,1.173005481,0.215973183
2.089655544,2.328269629,1.872909595,0.170480479
1.198910751,1.993176521,2.221461772,0.14262539
1.232667258,2.743576494,2.27756891,0.054763923
2.079527907,1.842688596,2.686533114,0.146625111
1.853314003,1.948027157,1.600603332,0.230340457
2.412472184,1.020728671,2.07929281,0.15296152
1.712578089,1.938383017,2.73566182,0.129109235
1.312626844,1.168472607,2.622109195,0.2218998
1.465271093,2.834639979,2.657908213,0.042111755
1.776091394,1.620607465,2.634066996,0.169046184
2.234511985,2.304219731,1.577271344,0.207044181
2.204706903,1.877077183,2.536585724,0.153201317
1.287181709,1.615460703,2.15032945,0.208146906
2.472540385,1.512728672,1.124144829,0.166606408
1.464641891,1.901718102,1.989602291,0.189772474
1.172819518,2.125515474,1.248224284,0.275418777
2.581319721,1.861567318,2.737594004,0.142491098
2.126799231,2.400443766,2.901301944,0.086271631
2.174410303,2.583596123,1.7587824,0.163628776
2.290670872,1.413461909,2.294367485,0.181016704
2.185798016,2.821514023,1.128111068,0.249527146
1.964893668,2.852742946,2.264941728,0.081268552
1.935857595,2.978686878,1.779263098,0.114077712
2.88664745,2.999493732,1.084811388,0.228054756
1.749867294,1.479297218,1.044692855,0.259197849
1.019447187,2.0928507,1.711789384,0.175262796
2.943204522,1.216471944,2.255040652,0.139356836
2.559711218,2.503864511,2.898974319,0.088752204
2.308649922,2.189121297,2.391510184,0.139419409
2.915316952,1.99192508,2.490059764,0.146124381
2.728506937,1.502934643,1.948116209,0.169086547
1.730160247,1.20648181,1.461647974,0.236637553
1.83732985,2.855320523,1.82746447,0.115072638
1.618268498,1.099393269,2.024292893,0.228257703
1.165558784,1.284786092,2.339751843,0.236647752
2.94063419,2.563675487,1.588636687,0.186089429
1.960676687,1.695655546,1.311453362,0.249147452
2.932935777,1.460247465,2.864233331,0.14314569
2.179876168,1.44691909,1.428070316,0.207552688
2.28384409,2.109233756,2.68828878,0.12627947
2.741179287,2.473677462,2.922027085,0.093398193
1.382692264,2.211792059,1.508988068,0.215010601
2.756791079,2.394458769,2.51402044,0.12207101
2.165286711,2.317600157,1.055367606,0.266201584
1.271625756,1.127351125,1.030251665,0.308402244
2.643591851,2.81561294,2.968082928,0.065962079
1.422572735,1.302200291,1.792233209,0.2622471
1.9301011,2.564209111,1.79159576,0.153390599
2.406302595,1.56861729,2.725989772,0.158759288
1.066933432,2.358466643,2.723651356,0.057439309
1.530343162,1.590954812,1.174011437,0.303126695
2.344408773,1.32171434,2.89338498,0.16060689
2.677238481,2.60255723,2.679757384,0.095787091
1.520633806,1.368084362,2.411155233,0.209438529
2.701037349,2.2976383,2.88583863,0.107053203
1.730837575,1.96128744,1.024859673,0.303077521
1.753012641,1.756801538,1.924073701,0.211547944
1.631325099,2.158289288,1.004280575,0.31934619
1.39814511,1.075145967,2.154273411,0.244129417
1.842492205,1.848706968,1.200336369,0.273198244
1.984593339,2.88622088,1.042714479,0.266621684
1.870356064,1.530823967,2.587563669,0.177884008
2.96156676,1.50347567,1.024231105,0.104327909
1.071936945,1.91835404,2.02280645,0.167754786
2.058156802,2.74428834,2.644696653,0.070039648
2.997159337,1.455834086,1.574922263,0.143348351
1.451023785,1.160744501,1.733852425,0.261110103
2.129098585,2.665240155,1.820325577,0.147323971
1.487208729,2.029652373,2.092304152,0.163103397
1.613312929,2.849967989,1.680223273,0.120812491
1.963843358,1.424394105,1.699688848,0.222296366
2.030296253,2.490032959,2.628450979,0.090602804
1.96163874,1.30729469,2.905075357,0.173254438
1.330044674,1.613772331,2.614275513,0.169696075
2.824679578,2.063387569,1.871855607,0.177908067
2.549322224,2.361740205,1.757307919,0.182663141
1.451926151,1.228906925,2.964071048,0.192710834
2.827872663,1.5866824,2.332335569,0.160074973
1.735612342,1.179812398,1.159954961,0.22471611
1.004443154,2.460924428,2.249512853,0.067696041
1.18828049,1.673916483,2.56637459,0.161468609
1.435533623,2.082830348,1.576717882,0.222111522
1.171114229,1.568804256,1.077081897,0.36867246
1.834892723,2.513076188,1.781269557,0.15622278
1.408991788,1.774182505,1.819382489,0.224779497
1.091455203,2.164177631,1.67027546,0.175591167
2.776243527,2.467037531,2.617376983,0.11100327
1.866206014,2.332380627,2.411452875,0.114229864
2.078906032,2.397419848,1.044408439,0.27605196
2.689515362,1.437735215,2.988035781,0.146668994
2.191330135,2.521427706,2.229310828,0.121157797
2.781662078,1.273480581,2.308927626,0.151480275
2.417843153,2.669426791,2.912460266,0.072762245
1.492314289,1.152219555,2.475870555,0.219520587
2.720946431,2.153198825,1.058439931,0.199730665
2.689304705,1.711064072,2.043827957,0.175163964
2.826910309,1.692170291,1.165633365,0.154454608
1.099194078,1.185905743,2.280106665,0.256462245
1.221913886,2.579974012,2.070125547,0.082638188
1.252154176,2.886684914,2.354845537,0.041961012
2.253917773,2.363652921,2.937317325,0.090768951
1.473274787,1.267950746,1.93447188,0.248518776
1.959382293,1.11254324,1.653933196,0.199151779
1.513966232,1.919019822,1.635888147,0.232991938
2.689318776,2.400943529,1.344183211,0.213864128
1.737633845,1.324975012,1.264512848,0.248204857
2.701261298,1.912347881,2.39542109,0.156128689
1.012992109,2.130084203,1.627941402,0.181590307
1.35261919,2.89427789,2.196743393,0.053980141
2.539699017,2.746588215,2.525259532,0.091215852
2.038102503,1.596526307,2.30649865,0.186348234
1.428585539,2.003907751,2.426587355,0.134158087
1.064549098,1.742586568,1.138599129,0.357548288
2.223202292,2.18278761,1.757123679,0.194306561
1.486526668,2.328128929,1.486873892,0.208454595
2.568022759,2.86909263,1.49955379,0.184894495
2.63319302,1.166936151,2.730655171,0.149598324
2.429103378,1.123915833,2.498759901,0.160121825
2.681737251,2.169979866,2.923077311,0.113976816
2.122717427,2.556290095,2.704478774,0.083593897
2.226157233,1.283890152,2.076405859,0.186805351
2.344619326,1.443702371,2.417304627,0.174679788
1.032077684,2.167152462,2.344300839,0.097377119
2.289537271,2.488937203,1.403295508,0.219056254
2.440596421,2.954795674,2.764663846,0.061099113
2.257088185,2.514779826,1.665052389,0.182733492
1.637659169,1.404510767,1.280813438,0.270682961
2.592801143,2.852953211,2.528662888,0.084716012
2.514533305,1.803444783,2.26435725,0.169741344
1.723960933,2.933514439,1.935514381,0.090035639
2.010921194,2.442401436,1.278651184,0.244046275
1.105268553,1.383370017,2.04020454,0.253767784
2.042556414,1.854236413,2.124150314,0.183808124
2.736796789,1.174439392,1.990630578,0.145120296
1.101417419,1.817629611,2.214424019,0.165719611
2.3244951,2.944848768,2.318642083,0.083620861
1.445969777,1.283071973,1.551012144,0.276405429
2.174114215,2.44428226,1.897797097,0.159414498
2.011833706,1.219919328,2.069560025,0.198933968
2.312815986,2.389790083,1.330229774,0.230958251
1.556325759,2.189667594,1.112618999,0.301917882
2.403690863,2.515304866,1.904979636,0.157330496
1.865696531,1.357724132,1.037226552,0.221090494
1.422276433,2.946869919,2.125263871,0.057859605
2.596475452,1.588847907,1.405061199,0.180416817
2.565386978,1.275442545,2.090922265,0.164553803
2.084169709,2.007828382,2.363421712,0.153814443
1.869710728,2.099198349,1.395165702,0.247490172
1.597849974,2.369717277,1.116980821,0.287060265
2.779355846,1.908710941,2.687864329,0.141350371
2.571291287,2.274750722,1.39061409,0.215574401
2.237229422,1.836558475,1.76350299,0.206654684
1.786399913,1.742431213,2.756023894,0.149924244
2.22281689,2.695964272,2.290528065,0.102108366
1.786488169,1.300781672,2.880585608,0.180222124
2.0568731,2.638830181,2.655795809,0.077539329
2.298886361,1.706831523,2.084488168,0.187530629
2.041194881,2.181391049,2.393450306,0.13525983
1.494343804,2.046317358,1.774930796,0.198693904
2.145025082,1.159936422,1.98441635,0.186178057
2.598988743,1.29008805,1.917825442,0.163366637
2.255930692,2.348457988,2.89152595,0.09436494
1.676029696,1.342231971,2.452234256,0.20262657
1.696651617,2.555761793,1.251162239,0.23908854
1.111023455,2.715722125,1.092027817,0.218003119
1.611605683,2.613576141,2.546335114,0.069023599
1.392998792,2.441812541,1.763940478,0.143378944
1.499730989,1.154728274,1.57815828,0.26093513
2.600824261,1.277700427,1.647673357,0.157714451
2.366927495,1.018558944,1.557726647,0.143057759
2.498630164,2.317301663,2.308013796,0.138194461
2.985516335,1.613051813,2.817954016,0.14238952
2.952975657,1.778339185,1.213617352,0.156043818
2.298574409,1.3985043,2.357795384,0.178489217
